Unnamed: 0,invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,hour,day_name,month,shift,revenue,profit
8408,8409,WALM054,Sherman,Home and lifestyle,66.0,3.0,2022-11-15,2026-01-09 07:21:00,Credit card,6.0,0.21,198.0,7,Tuesday,11,Morning,198.0,41.58
8409,8410,WALM089,Southlake,Fashion accessories,41.0,2.0,2020-12-29,2026-01-09 07:37:00,Credit card,7.0,0.33,82.0,7,Tuesday,12,Morning,82.0,27.060000000000002
8410,8411,WALM073,Seguin,Home and lifestyle,28.0,2.0,2020-11-06,2026-01-09 08:25:00,Credit card,5.0,0.33,56.0,8,Friday,11,Morning,56.0,18.48
8411,8412,WALM075,San Marcos,Fashion accessories,72.0,1.0,2022-12-12,2026-01-09 12:56:00,Credit card,5.0,0.33,72.0,12,Monday,12,Afternoon,72.0,23.76
8412,8413,WALM030,Richardson,Home and lifestyle,50.0,2.0,2021-12-06,2026-01-09 06:17:00,Credit card,4.0,0.48,100.0,6,Monday,12,Morning,100.0,48.0
8413,8414,WALM035,San Angelo,Fashion accessories,76.0,2.0,2023-11-25,2026-01-09 11:19:00,Credit card,3.0,0.48,152.0,11,Saturday,11,Morning,152.0,72.96
8414,8415,WALM038,Sugar Land,Home and lifestyle,18.0,1.0,2022-11-09,2026-01-09 14:38:00,Credit card,4.0,0.48,18.0,14,Wednesday,11,Afternoon,18.0,8.64
8415,8416,WALM009,Plano,Fashion accessories,39.0,1.0,2020-11-23,2026-01-09 16:45:00,Credit card,4.0,0.48,39.0,16,Monday,11,Afternoon,39.0,18.72
8416,8417,WALM009,Plano,Home and lifestyle,42.0,2.0,2021-11-16,2026-01-09 06:37:00,Credit card,7.0,0.48,84.0,6,Tuesday,11,Morning,84.0,40.32
8417,8418,WALM087,Waxahachie,Fashion accessories,17.0,3.0,2023-11-14,2026-01-09 06:53:00,Credit card,3.0,0.33,51.0,6,Tuesday,11,Morning,51.0,16.830000000000002
8418,8419,WALM087,Waxahachie,Home and lifestyle,32.0,1.0,2022-11-06,2026-01-09 09:03:00,Credit card,5.0,0.33,32.0,9,Sunday,11,Morning,32.0,10.56
8419,8420,WALM082,Weslaco,Fashion accessories,38.0,2.0,2023-12-02,2026-01-09 06:42:00,Credit card,5.0,0.33,76.0,6,Saturday,12,Morning,76.0,25.080000000000002
8420,8421,WALM086,Rosenberg,Home and lifestyle,41.0,1.0,2021-11-30,2026-01-09 10:21:00,Credit card,6.0,0.33,41.0,10,Tuesday,11,Morning,41.0,13.530000000000001
8421,8422,WALM009,Plano,Fashion accessories,29.0,1.0,2021-11-07,2026-01-09 14:51:00,Credit card,3.0,0.48,29.0,14,Sunday,11,Afternoon,29.0,13.92
8422,8423,WALM075,San Marcos,Home and lifestyle,35.0,3.0,2021-12-16,2026-01-09 07:47:00,Credit card,4.0,0.33,105.0,7,Thursday,12,Morning,105.0,34.65
8423,8424,WALM065,Texas City,Fashion accessories,18.0,1.0,2022-12-17,2026-01-09 07:15:00,Credit card,7.0,0.33,18.0,7,Saturday,12,Morning,18.0,5.94
8424,8425,WALM073,Seguin,Home and lifestyle,57.0,2.0,2022-12-11,2026-01-09 12:26:00,Credit card,7.0,0.33,114.0,12,Sunday,12,Afternoon,114.0,37.620000000000005
8425,8426,WALM056,Rowlett,Fashion accessories,70.0,2.0,2022-11-19,2026-01-09 12:11:00,Credit card,4.0,0.33,140.0,12,Saturday,11,Afternoon,140.0,46.2
8426,8427,WALM025,Waco,Home and lifestyle,52.0,1.0,2021-11-06,2026-01-09 13:29:00,Credit card,5.0,0.48,52.0,13,Saturday,11,Afternoon,52.0,24.96
8427,8428,WALM058,Port Arthur,Fashion accessories,27.0,3.0,2020-11-17,2026-01-09 11:06:00,Credit card,7.0,0.33,81.0,11,Tuesday,11,Morning,81.0,26.73
8428,8429,WALM038,Sugar Land,Home and lifestyle,37.0,3.0,2021-12-27,2026-01-09 06:19:00,Credit card,3.0,0.48,111.0,6,Monday,12,Morning,111.0,53.28
8429,8430,WALM055,Waxahachie,Fashion accessories,16.0,2.0,2022-12-01,2026-01-09 12:24:00,Credit card,4.0,0.33,32.0,12,Thursday,12,Afternoon,32.0,10.56
8430,8431,WALM054,Sherman,Home and lifestyle,35.0,1.0,2020-11-21,2026-01-09 10:17:00,Credit card,3.0,0.21,35.0,10,Saturday,11,Morning,35.0,7.35
8431,8432,WALM035,San Angelo,Fashion accessories,73.0,2.0,2023-11-16,2026-01-09 11:14:00,Credit card,3.0,0.48,146.0,11,Thursday,11,Morning,146.0,70.08
8432,8433,WALM025,Waco,Home and lifestyle,50.0,2.0,2021-12-26,2026-01-09 16:31:00,Credit card,4.0,0.48,100.0,16,Sunday,12,Afternoon,100.0,48.0
8433,8434,WALM030,Richardson,Fashion accessories,63.0,1.0,2020-11-13,2026-01-09 16:33:00,Credit card,4.0,0.48,63.0,16,Friday,11,Afternoon,63.0,30.24
8434,8435,WALM089,Southlake,Home and lifestyle,61.0,3.0,2020-12-01,2026-01-09 11:56:00,Credit card,6.0,0.33,183.0,11,Tuesday,12,Morning,183.0,60.39
8435,8436,WALM082,Weslaco,Fashion accessories,15.0,1.0,2020-11-26,2026-01-09 16:12:00,Credit card,7.0,0.33,15.0,16,Thursday,11,Afternoon,15.0,4.95
8436,8437,WALM082,Weslaco,Home and lifestyle,78.0,3.0,2023-12-02,2026-01-09 06:09:00,Credit card,6.0,0.33,234.0,6,Saturday,12,Morning,234.0,77.22
8437,8438,WALM075,San Marcos,Fashion accessories,64.0,2.0,2021-12-20,2026-01-09 13:24:00,Credit card,7.0,0.33,128.0,13,Monday,12,Afternoon,128.0,42.24
8438,8439,WALM003,San Antonio,Home and lifestyle,19.0,3.0,2022-12-04,2026-01-09 10:00:00,Credit card,7.0,0.48,57.0,10,Sunday,12,Morning,57.0,27.36
8439,8440,WALM087,Waxahachie,Fashion accessories,28.0,1.0,2022-12-16,2026-01-09 07:53:00,Credit card,3.0,0.33,28.0,7,Friday,12,Morning,28.0,9.24
8440,8441,WALM054,Sherman,Home and lifestyle,72.0,2.0,2021-12-05,2026-01-09 15:04:00,Credit card,3.0,0.21,144.0,15,Sunday,12,Afternoon,144.0,30.24
8441,8442,WALM074,Weslaco,Fashion accessories,50.0,2.0,2022-12-29,2026-01-09 11:12:00,Credit card,5.0,0.33,100.0,11,Thursday,12,Morning,100.0,33.0
8442,8443,WALM082,Weslaco,Home and lifestyle,18.0,1.0,2022-11-16,2026-01-09 16:07:00,Credit card,4.0,0.33,18.0,16,Wednesday,11,Afternoon,18.0,5.94
8443,8444,WALM069,Rockwall,Fashion accessories,29.0,2.0,2022-11-18,2026-01-09 09:17:00,Credit card,7.0,0.33,58.0,9,Friday,11,Morning,58.0,19.14
8444,8445,WALM029,Round Rock,Home and lifestyle,83.0,3.0,2022-11-30,2026-01-09 08:34:00,Credit card,6.0,0.48,249.0,8,Wednesday,11,Morning,249.0,119.52
8445,8446,WALM038,Sugar Land,Fashion accessories,35.0,2.0,2021-11-14,2026-01-09 15:02:00,Credit card,5.0,0.48,70.0,15,Sunday,11,Afternoon,70.0,33.6
8446,8447,WALM056,Rowlett,Home and lifestyle,25.0,3.0,2021-11-03,2026-01-09 14:13:00,Credit card,3.0,0.33,75.0,14,Wednesday,11,Afternoon,75.0,24.75
8447,8448,WALM069,Rockwall,Fashion accessories,26.0,1.0,2020-11-17,2026-01-09 08:29:00,Credit card,6.0,0.33,26.0,8,Tuesday,11,Morning,26.0,8.58
8448,8449,WALM065,Texas City,Home and lifestyle,55.0,2.0,2022-11-25,2026-01-09 10:39:00,Credit card,3.0,0.33,110.0,10,Friday,11,Morning,110.0,36.300000000000004
8449,8450,WALM046,Temple,Fashion accessories,26.0,2.0,2023-12-03,2026-01-09 10:51:00,Credit card,3.0,0.48,52.0,10,Sunday,12,Morning,52.0,24.96
8450,8451,WALM058,Port Arthur,Home and lifestyle,17.0,3.0,2022-11-02,2026-01-09 14:06:00,Credit card,5.0,0.33,51.0,14,Wednesday,11,Afternoon,51.0,16.830000000000002
8451,8452,WALM030,Richardson,Fashion accessories,16.0,3.0,2022-11-19,2026-01-09 06:30:00,Credit card,4.0,0.48,48.0,6,Saturday,11,Morning,48.0,23.04
8452,8453,WALM030,Richardson,Home and lifestyle,34.0,1.0,2023-12-12,2026-01-09 07:50:00,Credit card,3.0,0.48,34.0,7,Tuesday,12,Morning,34.0,16.32
8453,8454,WALM065,Texas City,Fashion accessories,33.0,3.0,2020-11-03,2026-01-09 07:08:00,Credit card,5.0,0.33,99.0,7,Tuesday,11,Morning,99.0,32.67
8454,8455,WALM084,Schertz,Home and lifestyle,34.0,3.0,2023-11-01,2026-01-09 09:08:00,Credit card,6.0,0.33,102.0,9,Wednesday,11,Morning,102.0,33.660000000000004
8455,8456,WALM025,Waco,Fashion accessories,85.0,3.0,2022-11-10,2026-01-09 09:49:00,Credit card,4.0,0.48,255.0,9,Thursday,11,Morning,255.0,122.39999999999999
8456,8457,WALM050,Victoria,Home and lifestyle,51.0,3.0,2020-12-16,2026-01-09 13:07:00,Ewallet,6.0,0.48,153.0,13,Wednesday,12,Afternoon,153.0,73.44
8457,8458,WALM009,Plano,Fashion accessories,57.0,1.0,2022-12-28,2026-01-09 16:58:00,Credit card,5.0,0.48,57.0,16,Wednesday,12,Afternoon,57.0,27.36
8458,8459,WALM086,Rosenberg,Home and lifestyle,40.0,2.0,2023-12-21,2026-01-09 10:30:00,Credit card,5.0,0.33,80.0,10,Thursday,12,Morning,80.0,26.400000000000002
8459,8460,WALM089,Southlake,Fashion accessories,25.0,3.0,2022-11-22,2026-01-09 06:05:00,Credit card,4.0,0.33,75.0,6,Tuesday,11,Morning,75.0,24.75
8460,8461,WALM074,Weslaco,Home and lifestyle,35.0,2.0,2021-12-17,2026-01-09 06:55:00,Credit card,7.0,0.33,70.0,6,Friday,12,Morning,70.0,23.1
8461,8462,WALM050,Victoria,Fashion accessories,16.0,3.0,2020-12-25,2026-01-09 16:13:00,Ewallet,7.0,0.48,48.0,16,Friday,12,Afternoon,48.0,23.04
8462,8463,WALM089,Southlake,Home and lifestyle,38.0,2.0,2023-12-10,2026-01-09 15:59:00,Credit card,3.0,0.33,76.0,15,Sunday,12,Afternoon,76.0,25.080000000000002
8463,8464,WALM069,Rockwall,Fashion accessories,64.0,2.0,2022-12-10,2026-01-09 15:58:00,Credit card,5.0,0.33,128.0,15,Saturday,12,Afternoon,128.0,42.24
8464,8465,WALM050,Victoria,Home and lifestyle,66.0,2.0,2021-12-27,2026-01-09 14:20:00,Ewallet,6.0,0.48,132.0,14,Monday,12,Afternoon,132.0,63.36
8465,8466,WALM029,Round Rock,Fashion accessories,26.0,2.0,2020-12-23,2026-01-09 09:44:00,Credit card,5.0,0.48,52.0,9,Wednesday,12,Morning,52.0,24.96
8466,8467,WALM029,Round Rock,Home and lifestyle,38.0,2.0,2023-11-18,2026-01-09 15:32:00,Credit card,6.0,0.48,76.0,15,Saturday,11,Afternoon,76.0,36.48
8467,8468,WALM029,Round Rock,Fashion accessories,19.0,2.0,2022-12-03,2026-01-09 06:21:00,Credit card,7.0,0.48,38.0,6,Saturday,12,Morning,38.0,18.24
8468,8469,WALM084,Schertz,Home and lifestyle,32.0,3.0,2020-12-01,2026-01-09 16:48:00,Credit card,7.0,0.33,96.0,16,Tuesday,12,Afternoon,96.0,31.68
8469,8470,WALM056,Rowlett,Fashion accessories,36.0,3.0,2021-11-02,2026-01-09 15:22:00,Credit card,5.0,0.33,108.0,15,Tuesday,11,Afternoon,108.0,35.64
8470,8471,WALM089,Southlake,Home and lifestyle,15.0,1.0,2020-12-26,2026-01-09 13:32:00,Credit card,3.0,0.33,15.0,13,Saturday,12,Afternoon,15.0,4.95
8471,8472,WALM058,Port Arthur,Fashion accessories,51.0,3.0,2021-11-23,2026-01-09 08:53:00,Credit card,5.0,0.33,153.0,8,Tuesday,11,Morning,153.0,50.49
8472,8473,WALM050,Victoria,Home and lifestyle,19.0,3.0,2022-12-16,2026-01-09 14:09:00,Ewallet,3.0,0.48,57.0,14,Friday,12,Afternoon,57.0,27.36
8473,8474,WALM003,San Antonio,Fashion accessories,31.0,3.0,2022-11-14,2026-01-09 09:23:00,Credit card,3.0,0.48,93.0,9,Monday,11,Morning,93.0,44.64
8474,8475,WALM046,Temple,Home and lifestyle,63.0,1.0,2020-12-05,2026-01-09 13:45:00,Credit card,6.0,0.48,63.0,13,Saturday,12,Afternoon,63.0,30.24
8475,8476,WALM073,Seguin,Fashion accessories,24.0,1.0,2021-12-02,2026-01-09 16:02:00,Credit card,5.0,0.33,24.0,16,Thursday,12,Afternoon,24.0,7.92
8476,8477,WALM046,Temple,Home and lifestyle,40.0,3.0,2022-11-03,2026-01-09 15:00:00,Credit card,7.0,0.48,120.0,15,Thursday,11,Afternoon,120.0,57.599999999999994
8477,8478,WALM073,Seguin,Fashion accessories,73.0,1.0,2022-12-24,2026-01-09 11:09:00,Credit card,7.0,0.33,73.0,11,Saturday,12,Morning,73.0,24.09
8478,8479,WALM084,Schertz,Home and lifestyle,47.0,2.0,2022-11-11,2026-01-09 14:34:00,Credit card,6.0,0.33,94.0,14,Friday,11,Afternoon,94.0,31.020000000000003
8479,8480,WALM003,San Antonio,Fashion accessories,65.0,1.0,2023-12-25,2026-01-09 12:18:00,Credit card,4.0,0.48,65.0,12,Monday,12,Afternoon,65.0,31.2
8480,8481,WALM009,Plano,Home and lifestyle,85.0,1.0,2022-11-18,2026-01-09 10:58:00,Credit card,3.0,0.48,85.0,10,Friday,11,Morning,85.0,40.8
8481,8482,WALM046,Temple,Fashion accessories,48.0,2.0,2020-12-15,2026-01-09 15:23:00,Credit card,3.0,0.48,96.0,15,Tuesday,12,Afternoon,96.0,46.08
8482,8483,WALM099,Weatherford,Home and lifestyle,56.0,1.0,2022-12-22,2026-01-09 11:11:00,Credit card,5.0,0.18,56.0,11,Thursday,12,Morning,56.0,10.08
8483,8484,WALM056,Rowlett,Fashion accessories,42.0,1.0,2023-12-13,2026-01-09 06:07:00,Credit card,5.0,0.33,42.0,6,Wednesday,12,Morning,42.0,13.860000000000001
8484,8485,WALM074,Weslaco,Home and lifestyle,38.0,1.0,2020-11-08,2026-01-09 11:14:00,Credit card,6.0,0.33,38.0,11,Sunday,11,Morning,38.0,12.540000000000001
8485,8486,WALM054,Sherman,Fashion accessories,28.0,3.0,2022-12-23,2026-01-09 16:31:00,Credit card,4.0,0.21,84.0,16,Friday,12,Afternoon,84.0,17.64
8486,8487,WALM032,Tyler,Home and lifestyle,63.0,1.0,2021-12-13,2026-01-09 14:53:00,Credit card,7.0,0.48,63.0,14,Monday,12,Afternoon,63.0,30.24
8487,8488,WALM073,Seguin,Fashion accessories,33.0,3.0,2020-12-11,2026-01-09 13:46:00,Credit card,7.0,0.33,99.0,13,Friday,12,Afternoon,99.0,32.67
8488,8489,WALM099,Weatherford,Home and lifestyle,57.0,1.0,2023-12-08,2026-01-09 06:36:00,Credit card,5.0,0.18,57.0,6,Friday,12,Morning,57.0,10.26
8489,8490,WALM029,Round Rock,Fashion accessories,69.0,1.0,2023-11-19,2026-01-09 13:54:00,Credit card,5.0,0.48,69.0,13,Sunday,11,Afternoon,69.0,33.12
8490,8491,WALM074,Weslaco,Home and lifestyle,42.0,1.0,2021-12-05,2026-01-09 08:07:00,Credit card,3.0,0.33,42.0,8,Sunday,12,Morning,42.0,13.860000000000001
8491,8492,WALM025,Waco,Fashion accessories,69.0,2.0,2020-11-23,2026-01-09 07:08:00,Credit card,5.0,0.48,138.0,7,Monday,11,Morning,138.0,66.24
8492,8493,WALM058,Port Arthur,Home and lifestyle,85.0,3.0,2021-12-12,2026-01-09 08:15:00,Credit card,3.0,0.33,255.0,8,Sunday,12,Morning,255.0,84.15
8493,8494,WALM050,Victoria,Fashion accessories,47.0,2.0,2022-12-08,2026-01-09 09:46:00,Ewallet,7.0,0.48,94.0,9,Thursday,12,Morning,94.0,45.12
8494,8495,WALM056,Rowlett,Home and lifestyle,73.0,1.0,2020-11-13,2026-01-09 06:19:00,Credit card,4.0,0.33,73.0,6,Friday,11,Morning,73.0,24.09
8495,8496,WALM009,Plano,Fashion accessories,31.0,1.0,2020-11-05,2026-01-09 12:01:00,Credit card,5.0,0.48,31.0,12,Thursday,11,Afternoon,31.0,14.879999999999999
8496,8497,WALM069,Rockwall,Home and lifestyle,29.0,3.0,2022-12-18,2026-01-09 13:01:00,Credit card,5.0,0.33,87.0,13,Sunday,12,Afternoon,87.0,28.71
8497,8498,WALM055,Waxahachie,Fashion accessories,80.0,3.0,2022-11-24,2026-01-09 07:39:00,Credit card,4.0,0.33,240.0,7,Thursday,11,Morning,240.0,79.2
8498,8499,WALM038,Sugar Land,Home and lifestyle,31.0,3.0,2021-12-03,2026-01-09 07:36:00,Credit card,4.0,0.48,93.0,7,Friday,12,Morning,93.0,44.64
8499,8500,WALM058,Port Arthur,Fashion accessories,66.0,3.0,2023-12-05,2026-01-09 14:10:00,Credit card,5.0,0.33,198.0,14,Tuesday,12,Afternoon,198.0,65.34
8500,8501,WALM082,Weslaco,Home and lifestyle,57.0,2.0,2023-12-12,2026-01-09 09:44:00,Credit card,7.0,0.33,114.0,9,Tuesday,12,Morning,114.0,37.620000000000005
8501,8502,WALM084,Schertz,Fashion accessories,23.0,1.0,2023-12-25,2026-01-09 16:54:00,Credit card,7.0,0.33,23.0,16,Monday,12,Afternoon,23.0,7.590000000000001
8502,8503,WALM003,San Antonio,Home and lifestyle,62.0,1.0,2020-11-18,2026-01-09 14:55:00,Credit card,4.0,0.48,62.0,14,Wednesday,11,Afternoon,62.0,29.759999999999998
8503,8504,WALM087,Waxahachie,Fashion accessories,46.0,1.0,2021-12-12,2026-01-09 15:17:00,Credit card,7.0,0.33,46.0,15,Sunday,12,Afternoon,46.0,15.180000000000001
8504,8505,WALM099,Weatherford,Home and lifestyle,55.0,2.0,2021-11-21,2026-01-09 09:16:00,Credit card,7.0,0.18,110.0,9,Sunday,11,Morning,110.0,19.8
8505,8506,WALM029,Round Rock,Fashion accessories,60.0,2.0,2022-11-30,2026-01-09 16:03:00,Credit card,7.0,0.48,120.0,16,Wednesday,11,Afternoon,120.0,57.599999999999994
8506,8507,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,2020-12-27,2026-01-09 07:05:00,Credit card,6.0,0.48,53.0,7,Sunday,12,Morning,53.0,25.439999999999998
8507,8508,WALM009,Plano,Fashion accessories,39.0,2.0,2023-12-25,2026-01-09 13:57:00,Credit card,6.0,0.48,78.0,13,Monday,12,Afternoon,78.0,37.44
8508,8509,WALM075,San Marcos,Home and lifestyle,32.0,1.0,2023-12-29,2026-01-09 09:16:00,Credit card,7.0,0.33,32.0,9,Friday,12,Morning,32.0,10.56
8509,8510,WALM050,Victoria,Fashion accessories,71.0,3.0,2020-12-26,2026-01-09 10:22:00,Ewallet,3.0,0.48,213.0,10,Saturday,12,Morning,213.0,102.24
8510,8511,WALM075,San Marcos,Home and lifestyle,40.0,2.0,2023-11-29,2026-01-09 15:26:00,Credit card,3.0,0.33,80.0,15,Wednesday,11,Afternoon,80.0,26.400000000000002
8511,8512,WALM050,Victoria,Fashion accessories,20.0,2.0,2020-11-27,2026-01-09 15:51:00,Ewallet,5.0,0.48,40.0,15,Friday,11,Afternoon,40.0,19.2
8512,8513,WALM086,Rosenberg,Home and lifestyle,37.0,3.0,2020-12-16,2026-01-09 08:00:00,Credit card,7.0,0.33,111.0,8,Wednesday,12,Morning,111.0,36.63
8513,8514,WALM058,Port Arthur,Fashion accessories,81.0,2.0,2022-12-01,2026-01-09 10:47:00,Credit card,4.0,0.33,162.0,10,Thursday,12,Morning,162.0,53.46
8514,8515,WALM056,Rowlett,Home and lifestyle,49.0,3.0,2021-12-15,2026-01-09 11:51:00,Credit card,3.0,0.33,147.0,11,Wednesday,12,Morning,147.0,48.510000000000005
8515,8516,WALM084,Schertz,Fashion accessories,29.0,1.0,2022-11-25,2026-01-09 10:46:00,Credit card,5.0,0.33,29.0,10,Friday,11,Morning,29.0,9.57
8516,8517,WALM058,Port Arthur,Home and lifestyle,65.0,1.0,2021-12-31,2026-01-09 07:58:00,Credit card,5.0,0.33,65.0,7,Friday,12,Morning,65.0,21.45
8517,8518,WALM030,Richardson,Fashion accessories,80.0,3.0,2020-11-22,2026-01-09 10:34:00,Credit card,5.0,0.48,240.0,10,Sunday,11,Morning,240.0,115.19999999999999
8518,8519,WALM029,Round Rock,Home and lifestyle,45.0,1.0,2021-11-06,2026-01-09 09:38:00,Credit card,7.0,0.48,45.0,9,Saturday,11,Morning,45.0,21.599999999999998
8519,8520,WALM058,Port Arthur,Fashion accessories,15.0,3.0,2021-11-25,2026-01-09 06:37:00,Credit card,4.0,0.33,45.0,6,Thursday,11,Morning,45.0,14.850000000000001
8520,8521,WALM029,Round Rock,Home and lifestyle,35.0,2.0,2021-11-03,2026-01-09 16:57:00,Credit card,4.0,0.48,70.0,16,Wednesday,11,Afternoon,70.0,33.6
8521,8522,WALM082,Weslaco,Fashion accessories,25.0,3.0,2023-12-02,2026-01-09 09:25:00,Credit card,3.0,0.33,75.0,9,Saturday,12,Morning,75.0,24.75
8522,8523,WALM009,Plano,Home and lifestyle,51.0,2.0,2021-12-22,2026-01-09 09:11:00,Credit card,5.0,0.48,102.0,9,Wednesday,12,Morning,102.0,48.96
8523,8524,WALM009,Plano,Fashion accessories,83.0,1.0,2020-11-30,2026-01-09 08:06:00,Credit card,3.0,0.48,83.0,8,Monday,11,Morning,83.0,39.839999999999996
8524,8525,WALM082,Weslaco,Home and lifestyle,65.0,1.0,2022-11-16,2026-01-09 16:48:00,Credit card,7.0,0.33,65.0,16,Wednesday,11,Afternoon,65.0,21.45
8525,8526,WALM084,Schertz,Fashion accessories,16.0,3.0,2020-11-22,2026-01-09 13:14:00,Credit card,6.0,0.33,48.0,13,Sunday,11,Afternoon,48.0,15.84
8526,8527,WALM035,San Angelo,Home and lifestyle,18.0,1.0,2022-11-19,2026-01-09 10:35:00,Credit card,7.0,0.48,18.0,10,Saturday,11,Morning,18.0,8.64
8527,8528,WALM086,Rosenberg,Fashion accessories,39.0,2.0,2020-11-01,2026-01-09 07:11:00,Credit card,4.0,0.33,78.0,7,Sunday,11,Morning,78.0,25.740000000000002
8528,8529,WALM032,Tyler,Home and lifestyle,70.0,2.0,2021-11-15,2026-01-09 13:58:00,Credit card,3.0,0.48,140.0,13,Monday,11,Afternoon,140.0,67.2
8529,8530,WALM009,Plano,Fashion accessories,63.0,3.0,2023-11-10,2026-01-09 10:38:00,Credit card,6.0,0.48,189.0,10,Friday,11,Morning,189.0,90.72
8530,8531,WALM032,Tyler,Home and lifestyle,67.0,3.0,2022-11-01,2026-01-09 09:31:00,Credit card,4.0,0.48,201.0,9,Tuesday,11,Morning,201.0,96.47999999999999
8531,8532,WALM038,Sugar Land,Fashion accessories,35.0,3.0,2022-12-04,2026-01-09 09:21:00,Credit card,6.0,0.48,105.0,9,Sunday,12,Morning,105.0,50.4
8532,8533,WALM029,Round Rock,Home and lifestyle,50.0,1.0,2022-11-18,2026-01-09 13:42:00,Credit card,4.0,0.48,50.0,13,Friday,11,Afternoon,50.0,24.0
8533,8534,WALM050,Victoria,Fashion accessories,15.0,3.0,2020-11-10,2026-01-09 11:22:00,Ewallet,7.0,0.48,45.0,11,Tuesday,11,Morning,45.0,21.599999999999998
8534,8535,WALM058,Port Arthur,Home and lifestyle,30.0,1.0,2021-12-06,2026-01-09 12:49:00,Credit card,5.0,0.33,30.0,12,Monday,12,Afternoon,30.0,9.9
8535,8536,WALM038,Sugar Land,Fashion accessories,29.0,3.0,2023-12-20,2026-01-09 16:12:00,Credit card,3.0,0.48,87.0,16,Wednesday,12,Afternoon,87.0,41.76
8536,8537,WALM025,Waco,Home and lifestyle,60.0,3.0,2023-12-10,2026-01-09 09:10:00,Credit card,6.0,0.48,180.0,9,Sunday,12,Morning,180.0,86.39999999999999
8537,8538,WALM054,Sherman,Fashion accessories,29.0,1.0,2021-12-17,2026-01-09 09:12:00,Credit card,6.0,0.21,29.0,9,Friday,12,Morning,29.0,6.09
8538,8539,WALM089,Southlake,Home and lifestyle,19.0,3.0,2020-12-19,2026-01-09 07:14:00,Credit card,5.0,0.33,57.0,7,Saturday,12,Morning,57.0,18.810000000000002
8539,8540,WALM003,San Antonio,Fashion accessories,81.0,3.0,2021-12-14,2026-01-09 16:20:00,Credit card,3.0,0.48,243.0,16,Tuesday,12,Afternoon,243.0,116.64
8540,8541,WALM025,Waco,Home and lifestyle,71.0,1.0,2023-12-29,2026-01-09 12:26:00,Credit card,3.0,0.48,71.0,12,Friday,12,Afternoon,71.0,34.08
8541,8542,WALM009,Plano,Fashion accessories,65.0,1.0,2023-11-24,2026-01-09 08:11:00,Credit card,5.0,0.48,65.0,8,Friday,11,Morning,65.0,31.2
8542,8543,WALM058,Port Arthur,Home and lifestyle,66.0,3.0,2022-12-20,2026-01-09 14:43:00,Credit card,6.0,0.33,198.0,14,Tuesday,12,Afternoon,198.0,65.34
8543,8544,WALM058,Port Arthur,Fashion accessories,55.0,1.0,2020-12-27,2026-01-09 13:39:00,Credit card,5.0,0.33,55.0,13,Sunday,12,Afternoon,55.0,18.150000000000002
8544,8545,WALM035,San Angelo,Home and lifestyle,80.0,2.0,2021-12-19,2026-01-09 10:04:00,Credit card,5.0,0.48,160.0,10,Sunday,12,Morning,160.0,76.8
8545,8546,WALM082,Weslaco,Fashion accessories,69.0,2.0,2023-11-26,2026-01-09 15:48:00,Credit card,4.0,0.33,138.0,15,Sunday,11,Afternoon,138.0,45.54
8546,8547,WALM029,Round Rock,Home and lifestyle,60.0,2.0,2022-12-27,2026-01-09 12:53:00,Credit card,5.0,0.48,120.0,12,Tuesday,12,Afternoon,120.0,57.599999999999994
8547,8548,WALM074,Weslaco,Fashion accessories,46.0,1.0,2021-11-15,2026-01-09 06:31:00,Credit card,6.0,0.33,46.0,6,Monday,11,Morning,46.0,15.180000000000001
8548,8549,WALM030,Richardson,Home and lifestyle,66.0,3.0,2021-12-08,2026-01-09 14:06:00,Credit card,7.0,0.48,198.0,14,Wednesday,12,Afternoon,198.0,95.03999999999999
8549,8550,WALM032,Tyler,Fashion accessories,26.0,3.0,2023-12-18,2026-01-09 08:11:00,Credit card,5.0,0.48,78.0,8,Monday,12,Morning,78.0,37.44
8550,8551,WALM050,Victoria,Home and lifestyle,59.0,3.0,2020-11-28,2026-01-09 07:21:00,Ewallet,6.0,0.48,177.0,7,Saturday,11,Morning,177.0,84.96
8551,8552,WALM074,Weslaco,Fashion accessories,23.0,3.0,2023-11-26,2026-01-09 15:14:00,Credit card,4.0,0.33,69.0,15,Sunday,11,Afternoon,69.0,22.77
8552,8553,WALM073,Seguin,Home and lifestyle,46.0,3.0,2021-11-08,2026-01-09 13:06:00,Credit card,7.0,0.33,138.0,13,Monday,11,Afternoon,138.0,45.54
8553,8554,WALM084,Schertz,Fashion accessories,76.0,2.0,2021-12-26,2026-01-09 08:35:00,Credit card,5.0,0.33,152.0,8,Sunday,12,Morning,152.0,50.160000000000004
8554,8555,WALM058,Port Arthur,Home and lifestyle,29.0,2.0,2022-12-21,2026-01-09 10:19:00,Credit card,4.0,0.33,58.0,10,Wednesday,12,Morning,58.0,19.14
8555,8556,WALM065,Texas City,Fashion accessories,64.0,2.0,2023-11-27,2026-01-09 11:35:00,Credit card,6.0,0.33,128.0,11,Monday,11,Morning,128.0,42.24
8556,8557,WALM075,San Marcos,Home and lifestyle,53.0,3.0,2023-11-10,2026-01-09 11:34:00,Credit card,5.0,0.33,159.0,11,Friday,11,Morning,159.0,52.470000000000006
